dlga_member_kingsupport_3a:member_kingsupport_4|Výborně, tak to udělej.
dlga_member_kingsupport_3a:do_member_trade|Počkej, když tak o tom přemýšlím, radši u mě ještě chvíli zůstaň.
dlga_member_kingsupport_4:close_window|Tak tedy sbohem, {s21}, a brzy na shledanou
dlga_member_intelgathering_1:member_intelgathering_3|{s21}
dlga_member_intelgathering_3:member_intelgathering_3|Samozřejmě by o tom mělo vědět co nejméně lidí. Když budeš chtít získat informace nebo mne odsud stáhnout, neposílej posla. Raději za mnou přijď osobně, i kdyby bylo třeba se proplížit branou.
dlga_member_intelgathering_3:member_intelgathering_4|Skvělý nápad - přesně tak to udělej.
dlga_member_intelgathering_3:do_member_trade|No, prozatím se radši drž dál.
dlga_member_intelgathering_4:close_window|Dobře. Budu se hlásit za pět dní. Zatím sbohem, {s21}, zanedlouho na shledanou!
dlga_merchant_quest_4_start:close_window|Je čas, chlapi! Hrrr na ně!
dlga_start:relative_saved_1a|Děkuji ti! Moc ti děkuji, {pane/paní}, že jsi mě {zachránil/zachránila} před těmi ďábly. Poslal tě na ně můj bratr z města {s9}?
dlga_relative_saved_1a:close_window|Ano. {Slíbil/Slíbila} jsem mu, že tě najdu. A proto by ses teď měl co nejrychleji vrátit ke své rodině - a cestou buď opatrný!
dlga_start:bandit_leader_1a|Ajaj! Ušetři mě! Ušetři můj život! Nech mě jít - prchnu daleko odsud! Naučím se poctivému obchodu a už o mně nikdy neuslyšíš!
dlga_bandit_leader_1a:bandit_leader_1b|Ušetřím tvůj život, když mi povíš, co chci vědět. Ty nebo někdo z tvé roty unesl bratra jistého vlivného kupce z města. Prozraď mi, kde ho skrýváte, a dej mi své slovo, že už v těchto končinách nebudeš nikoho obtěžovat. Pak budeš moci svobodně odejít.
dlga_start:looter_leader_1|Co chceš?
dlga_looter_leader_1:looter_leader_2|Tebe zrovna hledám. Řekni mi, kde držíte vězně, a nechám tě jít.
dlga_looter_leader_1:close_window|Nic. Necháme tě na pokoji.
dlga_looter_leader_2:looter_leader_3|Cha! Vězně pustíme, jedině když za ně zaplatíš výkupné. Neseš nám nějaké stříbro?
dlga_looter_leader_3:close_window|Stříbro ne, ale ostrou ocel.
dlga_bandit_leader_1b:close_window|Ach, děkuji ti, {pane/paní}, děkuji. Nijak jsme mu neublížili. Držíme ho ve své skrýši tam, kde leží {s9}. Podrobně ti popíši okolí, ať cestou nezbloudíš.
dlga_start:rescue_prisoner_succeed_2|{playername} ho {zachránil/zachránila}! Velice ti děkuji! Nebýt tebe, tak je {s11} už možná na onom světě. Prosím, přijmi tuto maličkost jako odměnu za tvůj ušlechtilý skutek.
dlga_rescue_prisoner_succeed_2:lord_pretalk|Vždy je mi ctí sloužit někomu jako {s65}.
dlga_start_up_quest_1_next:close_window|Jsi v pořádku? No, říkal jsem si, že aspoň ty zůstaneš naživu. O tom druhém chlapíkovi se to už říct nedá. Aspoň bude o jednoho zloděje míň a noční ulice si trošku oddychnou. I když nebesa vědí, že takových jako on je spousta. Ty bys však pro mě {mohl/mohla} něco udělat. Povím ti to ale až vevnitř - tady nás mohou poslouchat nežádoucí zvědavé uši.
dlga_start:merchant_quest_2a|Výborně. Už máš dost mužů, abyste se mohli vypravit na ty zlotřilé loupežníky. Poutníci, kteří přijeli do města {s9}, nám vyprávěli o skupince lapků, číhajících za městem. Počítám, že patří ke stejné rotě, která zajala mého nebohého bratra. Dostihni je, poraz je a donuť je, ať ti prozradí, kde leží jejich doupě!
dlga_start:merchant_quest_3a|Tak už víš, kde ukrývají mého bratra? To je báječné. Jsem rád, že ještě dokážu odhadnout lidskou povahu, neboť tys mi hned {připadal/připadala} jako někdo, kdo to všechno zvládne. Ale teď už běž a zachraň mu kůži!
dlga_start:merchant_quest_3b|Inu, můj bratr už je v pořádku doma. A vlastně nevím, co si s ním počít - nejspíš ho pošlu na nějakou univerzitu mimo Calradii. Když ho pak někdo v pouliční rvačce klepne do hlavy, už to nebude moje vina. Ale tím tě nechci zatěžovat. Tady máš zbytek odměny, poctivě sis ji {zasloužil/zasloužila}.
dlga_merchant_quest_3b:merchant_quest_4a|Peníze nikdy neodmítnu. Jsem {rád, že jsem ti mohl/ráda, že jsem ti mohla} pomoci.
dlga_merchant_quest_4a:merchant_quest_4b|Dobře! A nechceš si teď vydělat ještě něco?
dlga_merchant_quest_4b:merchant_quest_4b1|Možná. Co potřebuješ?
dlga_merchant_quest_4b1:merchant_quest_4b2|Pamatuješ, jak jsem ti říkal, že ti lumpové museli mít tady za hradbami nějakého spojence? Tak myslím, že už vím, kdo to je - a není to nikdo menší než kapitán městské hlídky. Před několika měsíci totiž viděl, kolik jsme my kupci vydělali obchody na hranicích, a rozhodl se, že by se mohl také přiživit. Půjčil si nějaké peníze na správu karavany, ale jako spousta nováčků si neuvědomil, že velké výdělky s sebou nesou neméně velká rizika. A tak všechno utratil za nejdražší zboží, a když byla jeho karavana přepadena, přišel úplně o všechno.
dlga_merchant_quest_4b2:merchant_quest_4b3|Ta neblahá příhoda v něm pravděpodobně probudila zášť a rozhodl se, že své jmění získá za každou cenu. Podezírám ho, že by udělal totéž, i kdybych nedejbože stál na pokraji krachu. V poslední době si sice skoro každý člen stráže platí pár zlodějů a rabiátů, náš milý kapitán se ale s těmi lotry spolčil doopravdy. Pouští je do města, nechává je dělat, co se jim zlíbí, a pak od nich bere podíl na zisku. Říká se, že z pytláka je nejlepší hajný, ale v Calradii to, jak vidíš, platí i naopak. Naštěstí však mezi sebou stále ještě máme pár čestných mužů, kteří mi prozradili, jak má ten padouch všechno zařízeno.
dlga_merchant_quest_4b3:merchant_quest_4b4|Takže vyslechni můj plán - mohl bych se postarat, aby se o tom dozvěděl pán města {s4}, ale to by znamenalo vyšetřování, kde by stálo mé slovo proti kapitánovu. Svědkové by se upláceli či odstraňovali, a kdyby se na hranicích zase objevil nepřítel, mohlo by se na všechno zapomenout a já bych pak někde skončil s dýkou mezi žebry. Ve válce upírá král svůj zrak mimo říši a jeho poddaní trpí, to je známá věc. A tak mě napadlo, že kdybychom měli k ruce skupinku měšťanů - někteří by mohli pocházet z mé domácnosti, jiní by se rekrutovali z těch, jimž ti lotři zabili někoho z příbuzných - mohli bychom vpadnout přímo do domu kapitána a postarat se, aby ho {s4} dostal v řetězech. Snad pak některý ze zajatých banditů kápne božskou a prozradí, jak se věci mají.
dlga_merchant_quest_4b4:merchant_quest_4b5|Nyní potřebuji jen někoho, kdo by mou malou armádu vedl do boje - a nikdo lepší než ty mě nenapadá. Tak co ty na to?
dlga_merchant_quest_4b5:merchant_quest_4b6|Jak mám vědět, že mluvíš pravdu?
dlga_merchant_quest_4b6:merchant_quest_4b7|Nu, nemůžu ti nijak dokázat, že jsem nenajal tucet banditů, aby v cizincích vzbuzovali falešný dojem o tom, jak {s4} žije. Nemůžu ti dát žádnou neotřesitelnou záruku, že jsou má slova pravdivá, ale snad už víš, že platím štědře a poctivě. A teď mám pro tebe připraveno dalších 100 denárů, nebo i více, pokud mi prokážeš ještě tuto laskavost. Tak co tomu říkáš?
dlga_merchant_quest_4b7:merchant_quest_4b8|Dobrá, tak já tvé lidi tedy pojedu.
dlga_merchant_quest_4b7:merchant_quest_4_decline|Chceš toho ode mě takhle rychle moc. Musím si to v klidu promyslet.
dlga_merchant_quest_4b8:merchant_quest_4b9|Výborně. Už dlouho jsem tolik nevsadil na jednu kartu, ale jsem tomu rád. Mí lidé jsou shromážděni a učiní, co jim přikážeš. Jsi {připraven/připravena}?
dlga_merchant_quest_4b9:merchant_quest_4_accept|Ano. Dej jim znamení.
dlga_merchant_quest_4b9:merchant_quest_4_decline|Ještě ne. Musím si před dalším bojem trochu odpočinout.
dlga_merchant_quest_4_accept:close_window|Výborně! Takže udeřte rychle a tvrdě, ať si kapitán a jeho pohůnci ani nestihnou uvědomit, že na ně dopadla ruka spravedlnosti. Kéž tě nebesa provázejí.
dlga_merchant_quest_4_decline:close_window|Dobrá, mí lidé tedy ještě počkají. Pokud si však nepospíšíš, budu se s celou záležitostí muset vypořádat sám, ale po tvém boku by se nám opravdu bojovalo mnohem lépe. Teď si však odpočiň, jak potřebuješ.
dlga_merchant_quest_2a:close_window|Dobrá, tak já ty bandity dostihnu.
dlga_merchant_quest_2a:merchant_quest_2a_whynotcome|Proč s námi nejdeš také?
dlga_merchant_quest_2a_whynotcome:merchant_quest_2a|Protože za to platím tebe. Nebo jestli to chceš obšírněji, tak tady ve městě mám ještě pár želízek v ohni a rána do hlavy není to, co by mi právě teď přišlo vhod. Ale tím nechci tvou otázku nijak znevažovat. Raději mi pověz, jaké je tvé rozhodnutí?
dlga_merchant_quest_2a:close_window.1|V této chvíli se tomu nemůžu věnovat.
dlga_merchant_quest_3a:close_window|No tak dobrá. Zaútočím na ty lapky přímo v jejich doupěti a najdu tvého bratra.
dlga_merchant_quest_3a:close_window.1|Teď v této záležitosti nemůžu nic učinit.
dlga_start:merchant_quest_persuasion|Dělej, jak chceš, {pane/paní}, ale {zklamal/zklamala} jsi mě. Raději se ještě rozmysli. Jsem bohatý muž a mohu ti svou vděčnost vyjádřit v blýskavých zlatých mincích.
dlga_merchant_quest_persuasion:merchant_quest_1_prologue_3|Hovoříš nesmírně přesvědčivě. Pomůžu ti.
dlga_merchant_quest_persuasion:merchant_quest_2|Hovoříš nesmírně přesvědčivě. Pomůžu ti.
dlga_merchant_quest_persuasion:merchant_quest_3|Hovoříš nesmírně přesvědčivě. Pomůžu ti.
dlga_merchant_quest_persuasion:merchant_quest_4b8|Hovoříš nesmírně přesvědčivě. Pomůžu ti.
dlga_merchant_quest_persuasion:close_window|Jak říkám, mám teď důležitější práci jinde.
dlga_merchant_quest_2:merchant_quest_2a|Tak běž a vypořádej se s tou tlupou hrdlořezů!
dlga_merchant_quest_3:merchant_quest_3a|Tak vypátrej doupě těch zlotřilců, zachraň mého bratra a ukaž těm padouchům, co se stane těm, kdo vztáhnou ruku na někoho z mých blízkých!
dlga_start:close_window.7|Ach, díky nebesům, díky nebesům. Už jsem v bezpečí?
dlga_start:merchant_closing_statement_2|Á {playername}! Bohužel, vše neproběhlo úplně podle plánu. {s5} nějak nepřenesl přes srdce, že jsem si dovolil vzít zákon do vlastních rukou. Je sice velmi rád, že jsem přemohl toho zrádného kapitána - kdyby se na obzoru objevili nepřátelé, jistě by se s nimi spolčil a za mrzký peníz by je určitě pustil za hradby - ale nemůže dovolit, abych tu i nadále setrvával a připomínal tak, že se o ty zločince nedokázal postarat sám.
dlga_merchant_closing_statement_2:merchant_closing_statement_3|To není moc spravedlivé.
dlga_merchant_closing_statement_3:merchant_closing_statement_4|Spravedlivé? Tady jsi v Calradii, {hochu/paní}! Králové si dělají, co se jim zlíbí, a my ostatní musíme mlčet a držet krok. Alespoň že mě nenechal oběsit. Dal mi čas prodat všechen majetek a dokonce hlídá ostatní kupce, aby mi za něj zaplatili poctivou cenu. Tak milosrdný každý panovník není, to ti povím. Je to však slabý král, a takoví musejí vždy na prvním místě střežit svou autoritu a teprve potom dbát spravedlnost. Myslím, že na jeho místě bych se zachoval úplně stejně.
dlga_merchant_closing_statement_4:close_window|Každopádně {s5} ví úplně vše - nemohl jsem zamlčet, jaký máš na celé věci podíl. Jeho Veličenstvo ale rozhodlo, že tě nepověsí, a to je skutečný úspěch. Dokonce by pro tebe prý mělo nějakou práci. Anebo můžeš vstoupit do služeb některého jeho soka. Doufám, že už ti je aspoň trochu jasné, jak se v téhle zubožené zemi udržet co nejdéle naživu. Snad ty peníze, které sis {vydělal/vydělala}, nepřijdou nazmar. Hodně štěstí.
dlga_merchant_quests_last_word:close_window|Už jsem se připravil na cestu - zanedlouho odejdu z města. Bylo mi ctí tě poznat. Hodně štěstí.
dlga_member_intel_liaison:member_intel_liaison_results|Jak jde pátrání? Máš nějaké zprávy?
dlga_start:member_intel_liaison|Zdravím tě, cizinče.
dlga_member_intel_liaison:close_window|Je čas se odsud stáhnout. Z města odejdeme každý zvlášť, ale brzy se ke mně zase připoj.
dlga_member_intel_liaison:close_window.1|Vedeš si dobře. Ještě chvíli tu zůstaň.
dlga_member_intel_liaison_results:member_intel_liaison|{s11} Zjistil jsem, že si o ostatních pánech vedeš jisté záznamy. Doplnil jsem je o své poznámky.
dlga_member_fief_grant_1:member_fief_grant_2|Jaké léno máš na mysli?
dlga_member_fief_grant_2:member_fief_grant_3|{s11}
dlga_member_fief_grant_2:do_member_trade|Už nic - nemohu ti nabídnout žádné léno.
dlga_member_fief_grant_3:close_window|{s5}
dlga_start:close_window.8|Až budeš připraven, můžeme odejít.
dlga_start:close_window.9|Neplýtvejme již více mým vzácným časem, {sire/madam}. Třeba se na cestách ještě někdy potkáme. 
dlga_start:companion_recruit_intro_response|{s5}
dlga_companion_recruit_intro_response:companion_recruit_backstory_a|{s6}
dlga_companion_recruit_intro_response:close_window|{s7}
dlga_companion_recruit_backstory_a:companion_recruit_backstory_b|{s5}
dlga_companion_recruit_backstory_b:companion_recruit_backstory_c|{s5}
dlga_companion_recruit_backstory_c:companion_recruit_backstory_response|{s5}
dlga_companion_recruit_backstory_response:companion_recruit_signup|{s6}
dlga_companion_recruit_backstory_response:close_window|{s7}
dlga_companion_recruit_signup:companion_recruit_signup_b|{s5}
dlga_companion_recruit_signup_b:companion_recruit_signup_response|{s5}
dlga_companion_recruit_signup_response:close_window|Bohužel už do své družiny nemohu přibírat další lidi.
dlga_companion_recruit_signup_response:companion_recruit_payment|{s6}
dlga_companion_recruit_signup_response:close_window.1|{s7}
dlga_companion_recruit_payment:companion_recruit_signup_confirm|.
dlga_companion_recruit_payment:companion_recruit_payment_response|{s5}
dlga_companion_recruit_payment_response:companion_recruit_signup_confirm|{s6}
dlga_companion_recruit_payment_response:close_window|Je mi líto. To si právě teď nemohu dovolit.
dlga_start:companion_recruit_meet_again|Znovu se potkáváme.
dlga_companion_recruit_meet_again:companion_recruit_backstory_delayed|Takže... co je nového od našeho posledního setkání?
dlga_companion_recruit_meet_again:close_window|Dobrý den ti přeji.
dlga_start:companion_recruit_secondchance|Ano? 
dlga_companion_recruit_secondchance:companion_recruit_backstory_b|Omlouvám se za svou předchozí hrubost. Jaký že je tvůj příběh?
dlga_companion_recruit_secondchance:close_window|To je jedno.
dlga_companion_recruit_backstory_delayed:companion_recruit_backstory_delayed_response|{s5}
dlga_companion_recruit_backstory_delayed_response:companion_recruit_signup_b|V mé družině by pro tebe jistě bylo místo.
dlga_companion_recruit_backstory_delayed_response:close_window|Jestli se o něčem dozvím, dám ti vědět.
dlga_companion_recruit_signup_confirm:close_window|Dobře! Počkej chvilku, než se připravím, a potom můžeme odjet.
dlga_start:companion_rehire|Moje nabídka přidat se k tobě stále trvá, pokud o ni budeš stát.
dlga_start:companion_rehire.1|Jsem rád, že tě vidím naživu, {s5}! {s6} a ani jsem nevěděl, jestli tě zajali, zabili nebo se ti podařilo utéct. Od té doby jsem se potuloval kolem a hledal tě. Mám si posbírat svých pět švestek a přidat se ke tvé družině? 
dlga_start:companion_prison_break_chains|Přišel jsem tě odsud vysvobodit.
dlga_companion_prison_break_chains:close_window|Díky nebesům, že jsi tady! Ale s těmi řetězi na nohou se moc daleko nedostanu. Budeš muset od stráží nějak dostat klíč.
